id,car_name,yr_mfr,fuel_type,kms_run,sale_price,city,times_viewed,body_type,transmission,variant,assured_buy,registered_city,registered_state,is_hot,rto,source,make,model,car_availability,total_owners,broker_quote,original_price,car_rating,ad_created_on,fitness_certificate,emi_starts_from,booking_down_pymnt,reserved,warranty_avail
4003,hyundai elantra,2010,diesel,54399,1616870,mumbai,1849,hatchback,automatic,top,True,chennai,Tamil Nadu,True,WB05,auction,bmw,focus,sold,2,1879673,4267924.04,poor,2020-06-15 18:00:00,False,43998,270677,True,False
4004,ford focus,2007,diesel,166407,2429721,delhi,31919,coupe,manual,mid,False,mumbai,Maharashtra,True,TS06,dealer,honda,a4,available,1,290451,4953630.78,average,2020-06-15 19:00:00,False,27838,197626,True,False
4005,honda civic,2007,diesel,60630,2361302,kolkata,82598,sedan,manual,mid,False,chennai,West Bengal,True,TN04,auction,hyundai,focus,available,1,862228,1223932.6,poor,2020-06-15 20:00:00,False,29666,51207,True,False
4006,toyota corolla,2016,diesel,79537,1034410,mumbai,23478,sedan,automatic,premium,True,delhi,Karnataka,True,DL02,owner,hyundai,3-series,available,4,1020565,3091174.55,poor,2020-06-15 21:00:00,False,70472,82859,False,True
4007,ford focus,2011,electric,178488,1160755,delhi,24208,SUV,automatic,mid,True,bangalore,Delhi,True,TS06,owner,honda,sentra,available,2,1535217,4112352.39,good,2020-06-15 22:00:00,False,46338,163373,True,True
4008,ford focus,2022,hybrid,132536,2088282,pune,48319,sedan,automatic,top,True,hyderabad,Maharashtra,False,WB05,dealer,toyota,corolla,available,3,1885060,1824581.29,good,2020-06-15 23:00:00,True,52524,229775,True,False
4009,toyota corolla,2016,hybrid,194340,2680604,chennai,34420,hatchback,manual,top,False,chennai,Maharashtra,True,WB05,dealer,bmw,corolla,available,2,842789,4774278.96,good,2020-06-16 00:00:00,False,48854,166631,False,False
4010,ford focus,2021,petrol,107360,1290563,delhi,13587,coupe,manual,mid,False,hyderabad,West Bengal,True,KA03,dealer,hyundai,sentra,available,4,373397,3328910.33,good,2020-06-16 01:00:00,False,21611,89494,True,False
4011,toyota corolla,2006,electric,183470,2719576,hyderabad,25164,convertible,manual,base,False,chennai,Karnataka,True,TS06,owner,bmw,corolla,sold,4,2010525,532862.06,good,2020-06-16 02:00:00,True,42396,69355,True,True
4012,hyundai elantra,2010,petrol,56599,520024,bangalore,60690,coupe,manual,base,False,bangalore,Maharashtra,False,WB05,auction,toyota,a4,sold,1,113115,685114.73,poor,2020-06-16 03:00:00,False,57317,64809,True,False
4013,honda civic,2010,diesel,77808,137711,kolkata,11694,hatchback,manual,mid,True,hyderabad,Telangana,True,DL02,auction,honda,a4,sold,4,166955,3373919.95,good,2020-06-16 04:00:00,False,26765,186394,True,False
4014,toyota corolla,2007,hybrid,5433,2629247,mumbai,12209,SUV,automatic,base,True,pune,Maharashtra,True,KA03,dealer,toyota,civic,sold,1,1536013,2132375.27,good,2020-06-16 05:00:00,True,24592,48705,False,True
4015,honda civic,2006,petrol,125877,2080374,hyderabad,89148,SUV,automatic,premium,True,bangalore,Tamil Nadu,True,DL02,owner,toyota,elantra,sold,2,322552,3833572.84,average,2020-06-16 06:00:00,False,61491,288057,False,False
4016,ford focus,2019,hybrid,181632,2922110,mumbai,34061,coupe,automatic,mid,False,delhi,Delhi,True,WB05,auction,audi,3-series,sold,4,592774,2232769.02,excellent,2020-06-16 07:00:00,False,59942,169187,False,False
4017,ford focus,2012,electric,71214,2549708,delhi,56815,sedan,automatic,mid,True,kolkata,Delhi,False,TN04,dealer,hyundai,corolla,available,2,1927788,2401662.27,average,2020-06-16 08:00:00,False,30905,201385,False,True
4018,ford focus,2008,petrol,185062,1378215,hyderabad,68954,coupe,manual,top,False,mumbai,Telangana,True,TS06,auction,nissan,sentra,available,2,1213320,4386436.04,excellent,2020-06-16 09:00:00,False,23298,163842,True,True
4019,toyota corolla,2018,petrol,103242,109464,pune,71744,hatchback,manual,mid,False,hyderabad,Telangana,False,DL02,owner,ford,elantra,available,4,1100776,1429791.83,good,2020-06-16 10:00:00,True,28934,48464,True,False
4020,honda civic,2015,electric,113205,559323,delhi,3949,convertible,automatic,mid,False,mumbai,Karnataka,False,KA03,owner,toyota,corolla,sold,1,2328836,3097369.2,average,2020-06-16 11:00:00,False,52443,119505,True,False
4021,honda civic,2010,diesel,177124,1607907,mumbai,4557,sedan,manual,mid,True,bangalore,West Bengal,False,MH01,owner,bmw,sentra,available,4,1658221,3740230.96,average,2020-06-16 12:00:00,False,46661,152583,False,False
4022,ford focus,2011,diesel,164484,2340738,mumbai,76426,coupe,automatic,top,True,kolkata,West Bengal,False,MH01,dealer,audi,corolla,sold,1,219297,2147677.6,poor,2020-06-16 13:00:00,False,29913,207571,False,True
4023,ford focus,2021,petrol,111528,1989882,mumbai,31061,SUV,automatic,premium,False,mumbai,Telangana,True,MH01,dealer,hyundai,civic,available,2,1782221,581390.5,average,2020-06-16 14:00:00,True,21288,126182,False,False
4024,ford focus,2006,electric,107421,441003,bangalore,69606,convertible,automatic,top,False,hyderabad,West Bengal,True,DL02,auction,honda,a4,available,1,1921630,2513808.69,great,2020-06-16 15:00:00,False,38627,272108,True,True
4025,nissan sentra,2019,hybrid,136017,915824,mumbai,80676,hatchback,automatic,base,True,mumbai,West Bengal,False,MH01,auction,hyundai,elantra,sold,2,529834,3833369.23,good,2020-06-16 16:00:00,False,15096,72592,True,False
4026,honda civic,2021,electric,186322,761088,pune,80355,coupe,manual,mid,False,kolkata,Telangana,True,TN04,dealer,hyundai,focus,sold,3,1720490,4522336.47,excellent,2020-06-16 17:00:00,False,25487,259044,True,True
4027,ford focus,2005,electric,57926,1241643,pune,73974,convertible,automatic,base,False,pune,Tamil Nadu,True,DL02,dealer,nissan,civic,sold,4,250255,3549338.68,average,2020-06-16 18:00:00,True,18470,41024,False,True
4028,nissan sentra,2009,electric,116054,2031984,delhi,5906,hatchback,automatic,top,True,mumbai,Delhi,True,DL02,auction,bmw,focus,sold,4,1470973,2241596.0,poor,2020-06-16 19:00:00,False,49653,66874,True,True
4029,toyota corolla,2012,electric,94208,1515300,chennai,7978,SUV,automatic,premium,True,mumbai,Maharashtra,True,WB05,owner,audi,civic,sold,4,499772,2895746.15,poor,2020-06-16 20:00:00,True,18767,121288,True,False
4030,toyota corolla,2005,electric,123782,1787379,delhi,78113,SUV,automatic,premium,False,kolkata,Telangana,False,TS06,auction,hyundai,sentra,available,4,336118,1935233.19,good,2020-06-16 21:00:00,True,39556,79919,True,True
4031,nissan sentra,2014,petrol,58216,2059897,pune,42779,hatchback,manual,base,False,pune,Maharashtra,False,TS06,dealer,honda,elantra,available,4,1734444,1428542.65,great,2020-06-16 22:00:00,True,76270,15715,False,False
4032,ford focus,2018,petrol,109428,819046,bangalore,76222,coupe,manual,mid,False,kolkata,Delhi,False,MH01,dealer,bmw,civic,available,4,2041274,4941034.58,poor,2020-06-16 23:00:00,False,42831,124555,True,True
4033,nissan sentra,2022,electric,61006,239431,mumbai,9172,convertible,automatic,premium,False,bangalore,Delhi,True,TS06,dealer,ford,elantra,sold,1,1296329,1304953.78,poor,2020-06-17 00:00:00,True,4092,166385,True,False
4034,ford focus,2013,diesel,196489,2043262,pune,76480,hatchback,automatic,base,False,mumbai,Telangana,True,TN04,owner,ford,a4,available,2,2370270,1323789.43,good,2020-06-17 01:00:00,False,76193,178803,False,True
4035,ford focus,2012,diesel,143352,2143469,pune,45823,coupe,automatic,mid,False,bangalore,Tamil Nadu,True,TS06,owner,honda,elantra,sold,2,1817261,2712984.04,poor,2020-06-17 02:00:00,True,38347,194367,True,True
4036,nissan sentra,2021,hybrid,17892,2257910,hyderabad,48359,coupe,automatic,premium,True,pune,Karnataka,False,TN04,dealer,ford,civic,available,3,159075,4678357.12,excellent,2020-06-17 03:00:00,True,29095,68534,True,False
4037,nissan sentra,2008,petrol,80435,1501344,bangalore,23461,SUV,manual,top,False,hyderabad,Telangana,True,KA03,owner,honda,sentra,sold,1,2134374,2126493.4,poor,2020-06-17 04:00:00,False,21052,27756,True,False
4038,honda civic,2020,petrol,85843,900339,pune,10583,SUV,automatic,mid,False,chennai,Karnataka,False,DL02,auction,bmw,focus,sold,2,1466784,2713477.85,good,2020-06-17 05:00:00,True,46379,203609,False,False
4039,nissan sentra,2008,petrol,124095,2193321,bangalore,20690,convertible,manual,premium,True,mumbai,Delhi,True,MH01,auction,honda,focus,sold,4,639268,2725415.42,excellent,2020-06-17 06:00:00,True,12533,30190,False,False
4040,hyundai elantra,2023,hybrid,58847,515331,hyderabad,49597,SUV,automatic,base,True,kolkata,Maharashtra,True,TS06,auction,audi,3-series,available,4,2072218,340450.84,average,2020-06-17 07:00:00,False,62434,70287,False,True
4041,nissan sentra,2013,diesel,120171,2775631,mumbai,20449,hatchback,automatic,base,True,mumbai,Maharashtra,True,DL02,auction,bmw,sentra,sold,3,875933,2934566.82,average,2020-06-17 08:00:00,False,45746,257603,False,False
4042,ford focus,2022,diesel,55594,2301120,kolkata,73825,sedan,automatic,base,True,pune,Karnataka,True,DL02,auction,hyundai,sentra,available,1,2091984,3465908.76,poor,2020-06-17 09:00:00,True,49100,159743,True,True
4043,hyundai elantra,2018,petrol,150158,509002,bangalore,68316,sedan,manual,mid,True,mumbai,West Bengal,False,KA03,owner,toyota,3-series,available,3,252208,4039452.27,poor,2020-06-17 10:00:00,False,54160,115908,True,False
4044,toyota corolla,2009,petrol,146660,404179,hyderabad,46592,sedan,automatic,top,True,chennai,Tamil Nadu,True,TN04,auction,ford,3-series,sold,4,1399588,4608910.3,great,2020-06-17 11:00:00,False,67592,106058,False,True
4045,nissan sentra,2021,petrol,91820,1273917,chennai,74873,hatchback,automatic,base,False,chennai,Telangana,True,DL02,auction,toyota,elantra,sold,3,554658,2601654.41,poor,2020-06-17 12:00:00,True,79325,262134,True,False
4046,hyundai elantra,2013,electric,19144,1583394,bangalore,6806,convertible,automatic,mid,True,kolkata,Telangana,False,WB05,auction,ford,corolla,available,1,1221610,908563.71,good,2020-06-17 13:00:00,False,20497,27838,True,True
4047,nissan sentra,2008,hybrid,29446,1947521,bangalore,67711,coupe,automatic,mid,False,chennai,Delhi,False,KA03,dealer,hyundai,a4,sold,4,180511,1748795.03,average,2020-06-17 14:00:00,True,44093,205171,False,True
4048,nissan sentra,2006,hybrid,135200,651141,chennai,15587,coupe,manual,mid,False,pune,Karnataka,False,TS06,owner,nissan,a4,sold,2,864538,357706.45,good,2020-06-17 15:00:00,True,63888,172442,False,True
4049,nissan sentra,2014,electric,115793,1807896,mumbai,66967,SUV,automatic,top,True,delhi,Karnataka,False,TS06,auction,hyundai,elantra,available,2,173070,3191438.27,excellent,2020-06-17 16:00:00,True,79990,131898,False,False
4050,toyota corolla,2018,electric,92994,339536,delhi,11557,coupe,manual,mid,True,hyderabad,Maharashtra,False,TN04,auction,audi,civic,sold,1,1044357,1801946.31,poor,2020-06-17 17:00:00,True,5647,216736,True,True
4051,nissan sentra,2010,diesel,48164,2553470,delhi,60661,sedan,manual,mid,False,delhi,Telangana,False,WB05,dealer,ford,a4,sold,2,246295,3315826.6,great,2020-06-17 18:00:00,True,68565,165912,True,True
4052,nissan sentra,2023,diesel,60243,968882,hyderabad,74292,convertible,automatic,top,False,kolkata,West Bengal,False,DL02,owner,audi,a4,sold,2,789663,2615865.03,good,2020-06-17 19:00:00,True,31221,278112,False,True
4053,hyundai elantra,2011,electric,162713,599774,bangalore,89495,sedan,automatic,mid,False,delhi,Tamil Nadu,False,WB05,owner,audi,a4,sold,4,2430234,1946226.75,great,2020-06-17 20:00:00,True,79684,215316,False,False
4054,honda civic,2010,hybrid,87774,1175613,delhi,76993,SUV,automatic,premium,True,pune,Delhi,False,TN04,owner,hyundai,a4,available,3,2266998,866338.84,average,2020-06-17 21:00:00,True,47405,103444,False,True
4055,ford focus,2017,electric,190818,961373,hyderabad,30045,SUV,automatic,mid,True,hyderabad,West Bengal,False,WB05,dealer,honda,a4,available,4,718627,1618323.0,average,2020-06-17 22:00:00,True,16274,193806,True,True
4056,toyota corolla,2022,petrol,17740,1772324,bangalore,36008,sedan,automatic,base,True,chennai,Telangana,True,WB05,auction,audi,focus,sold,3,1948671,752377.33,average,2020-06-17 23:00:00,False,73796,202153,False,True
4057,nissan sentra,2011,electric,126049,234367,bangalore,40674,coupe,automatic,base,False,kolkata,Karnataka,False,DL02,owner,ford,corolla,sold,2,1726580,4256848.48,poor,2020-06-18 00:00:00,True,42104,227434,True,True
4058,toyota corolla,2016,diesel,140051,2453864,pune,19317,hatchback,manual,premium,True,hyderabad,Telangana,True,MH01,dealer,toyota,elantra,sold,2,2016176,4317868.45,poor,2020-06-18 01:00:00,False,33774,239927,False,True
4059,toyota corolla,2023,diesel,60978,2555049,bangalore,59620,sedan,manual,top,True,mumbai,Karnataka,False,KA03,dealer,toyota,focus,sold,1,2290680,4402111.25,excellent,2020-06-18 02:00:00,False,63247,91356,False,False
4060,honda civic,2009,petrol,35727,416722,pune,66210,SUV,automatic,premium,False,mumbai,Delhi,True,MH01,auction,ford,focus,sold,4,2141577,270918.82,great,2020-06-18 03:00:00,True,56571,236512,True,False
4061,toyota corolla,2008,hybrid,172788,524231,hyderabad,87540,hatchback,manual,mid,False,kolkata,Telangana,True,TS06,owner,bmw,3-series,available,4,172592,2889866.48,poor,2020-06-18 04:00:00,True,32097,157901,False,True
4062,hyundai elantra,2019,hybrid,171904,206277,mumbai,47182,sedan,automatic,premium,True,mumbai,West Bengal,False,WB05,dealer,toyota,sentra,available,2,717034,2405698.15,average,2020-06-18 05:00:00,True,79408,51376,True,True
4063,hyundai elantra,2013,electric,21144,934078,chennai,43138,coupe,manual,base,True,bangalore,West Bengal,False,WB05,owner,ford,3-series,available,2,761613,1795714.33,poor,2020-06-18 06:00:00,True,76481,176228,False,True
4064,hyundai elantra,2018,electric,5293,1614998,hyderabad,76453,coupe,automatic,base,True,mumbai,West Bengal,True,TN04,auction,ford,focus,available,3,1346125,982480.47,excellent,2020-06-18 07:00:00,False,27213,258668,False,True
4065,toyota corolla,2009,hybrid,198827,1014887,chennai,54704,SUV,automatic,premium,True,kolkata,Maharashtra,True,TS06,owner,ford,elantra,available,1,124985,3839491.38,good,2020-06-18 08:00:00,False,27867,78321,False,True
4066,honda civic,2022,petrol,98968,350117,mumbai,81648,sedan,automatic,top,False,delhi,Telangana,False,TS06,auction,bmw,elantra,sold,2,1023572,2879411.86,average,2020-06-18 09:00:00,False,4367,81393,False,True
4067,honda civic,2006,electric,104068,2358113,bangalore,55365,sedan,manual,premium,True,bangalore,Tamil Nadu,False,MH01,owner,nissan,3-series,available,2,1134828,1813794.48,great,2020-06-18 10:00:00,False,18949,276328,True,True
4068,ford focus,2022,electric,54679,2509493,kolkata,66942,convertible,manual,base,True,hyderabad,Delhi,False,TN04,owner,audi,elantra,sold,3,2032786,2298900.54,average,2020-06-18 11:00:00,True,37009,76217,False,False
4069,honda civic,2018,petrol,146724,717509,bangalore,47883,coupe,automatic,top,True,hyderabad,Telangana,True,KA03,auction,nissan,3-series,sold,4,870188,3418061.26,average,2020-06-18 12:00:00,False,41153,228175,False,True
4070,nissan sentra,2010,diesel,138434,1165050,hyderabad,7020,hatchback,manual,base,True,pune,Karnataka,False,MH01,dealer,hyundai,sentra,available,1,1907562,4931219.08,excellent,2020-06-18 13:00:00,True,66890,196152,True,False
4071,honda civic,2019,electric,179425,1095478,pune,71952,coupe,manual,top,True,pune,Telangana,False,TN04,dealer,honda,corolla,sold,2,345875,1704578.12,excellent,2020-06-18 14:00:00,True,51099,145394,False,False
4072,toyota corolla,2023,petrol,169597,843739,kolkata,63601,SUV,automatic,premium,True,pune,Tamil Nadu,True,KA03,auction,honda,3-series,available,4,541842,2669958.02,average,2020-06-18 15:00:00,False,53087,104377,True,True
4073,hyundai elantra,2020,diesel,23207,1252629,pune,2144,SUV,automatic,mid,True,pune,Tamil Nadu,True,DL02,auction,nissan,civic,sold,1,2469245,3106718.59,great,2020-06-18 16:00:00,False,47466,175983,False,False
4074,honda civic,2023,electric,135043,582892,mumbai,66783,convertible,automatic,premium,True,hyderabad,Delhi,False,TN04,owner,nissan,focus,sold,2,2303668,4179409.3,excellent,2020-06-18 17:00:00,False,65231,193174,True,True
4075,honda civic,2013,diesel,65196,2661005,pune,47404,hatchback,automatic,mid,True,bangalore,Telangana,False,TN04,owner,ford,civic,available,2,1313618,2475749.64,great,2020-06-18 18:00:00,False,22203,142942,False,True
4076,honda civic,2013,electric,92427,522736,hyderabad,47415,convertible,manual,premium,False,mumbai,Tamil Nadu,False,MH01,owner,nissan,3-series,sold,1,312549,1272329.5,average,2020-06-18 19:00:00,True,56754,116568,False,False
4077,nissan sentra,2012,electric,7885,2302347,chennai,56754,hatchback,manual,mid,True,delhi,Telangana,False,DL02,owner,toyota,sentra,sold,1,134221,4497165.47,excellent,2020-06-18 20:00:00,True,68855,38286,True,False
4078,hyundai elantra,2023,petrol,59245,1861433,mumbai,48138,coupe,manual,premium,True,hyderabad,Telangana,True,TN04,dealer,hyundai,sentra,available,1,1907498,1247978.78,poor,2020-06-18 21:00:00,True,52758,252915,False,False
4079,ford focus,2006,hybrid,111619,441334,chennai,72370,hatchback,automatic,premium,True,hyderabad,Delhi,True,TS06,owner,toyota,corolla,sold,4,1607616,4005231.42,great,2020-06-18 22:00:00,False,23037,19409,False,True
4080,ford focus,2005,petrol,198565,1719964,mumbai,30978,hatchback,automatic,premium,False,chennai,Telangana,True,DL02,owner,audi,elantra,sold,2,474888,2013114.75,excellent,2020-06-18 23:00:00,True,17974,282444,True,True
4081,ford focus,2013,hybrid,114936,867136,hyderabad,15207,coupe,automatic,top,True,kolkata,West Bengal,False,TN04,owner,ford,corolla,sold,4,677894,2121489.7,average,2020-06-19 00:00:00,True,51629,147807,False,False
4082,hyundai elantra,2017,electric,125841,2853945,delhi,9922,hatchback,automatic,premium,True,delhi,Delhi,False,DL02,owner,ford,focus,available,1,179506,4404327.79,excellent,2020-06-19 01:00:00,True,25530,23740,True,False
4083,nissan sentra,2017,petrol,135142,164238,kolkata,3694,coupe,automatic,premium,True,kolkata,Telangana,True,WB05,auction,audi,a4,sold,2,1082120,4422525.09,excellent,2020-06-19 02:00:00,True,38891,241105,False,True
4084,ford focus,2009,diesel,175016,2913715,pune,63093,SUV,automatic,top,True,pune,Delhi,False,KA03,auction,honda,corolla,sold,2,1546885,1258733.34,excellent,2020-06-19 03:00:00,False,41193,221399,False,False
4085,honda civic,2019,hybrid,172423,2624180,mumbai,42813,SUV,manual,premium,False,mumbai,Tamil Nadu,True,WB05,owner,ford,3-series,available,3,410572,1655724.54,good,2020-06-19 04:00:00,True,55985,126831,False,False
4086,hyundai elantra,2015,petrol,24949,1962257,bangalore,57642,SUV,automatic,mid,True,chennai,Tamil Nadu,True,MH01,auction,audi,elantra,available,4,2039537,1053991.06,excellent,2020-06-19 05:00:00,True,53854,43849,False,False
